differential_link_id,source_disease_id,competing_disease_id,presentation_id,similarity_reason,distinguishing_features,cannot_miss,relative_priority,age_context,rotation_context,exam_context,source_review_status,medical_review_status,notes,commonness,pregnancy_context,clinical_setting,findings_favoring_target,findings_favoring_competitor,key_negative_findings,next_test_to_distinguish,step_levels,subject_exams,source_status
DFL-NEUR-3789BD5BFC9D,DIS-NEUR-068,DIS-NEUR-067,PRS-006,Brain abscess and HSV encephalitis share the presentation selected in the explicit Brain abscess manifest.,"The manifest comparison separates Brain abscess from HSV encephalitis by its characteristic tempo, anatomy, and disease-defining test pattern.",false,7,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Brain abscess favor the target when they occur in the expected syndrome.,Findings explicitly selected for HSV encephalitis favor the competing diagnosis.,Missing expected features of Brain abscess or HSV encephalitis should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Brain abscess from HSV encephalitis safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-DF9946340697,DIS-NEUR-068,DIS-NEUR-157,PRS-006,Brain abscess and Carbon monoxide poisoning share the presentation selected in the explicit Brain abscess manifest.,"The manifest comparison separates Brain abscess from Carbon monoxide poisoning by its characteristic tempo, anatomy, and disease-defining test pattern.",false,8,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Brain abscess favor the target when they occur in the expected syndrome.,Findings explicitly selected for Carbon monoxide poisoning favor the competing diagnosis.,Missing expected features of Brain abscess or Carbon monoxide poisoning should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Brain abscess from Carbon monoxide poisoning safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-D731D642776D,DIS-NEUR-070,DIS-N-0069,PRS-006,Neurosyphilis and Delirium share the presentation selected in the explicit Neurosyphilis manifest.,"The manifest comparison separates Neurosyphilis from Delirium by its characteristic tempo, anatomy, and disease-defining test pattern.",true,1,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Neurosyphilis favor the target when they occur in the expected syndrome.,Findings explicitly selected for Delirium favor the competing diagnosis.,Missing expected features of Neurosyphilis or Delirium should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Neurosyphilis from Delirium safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-0E746F7C12A4,DIS-NEUR-070,DIS-NEUR-155,PRS-006,Neurosyphilis and Hepatic encephalopathy share the presentation selected in the explicit Neurosyphilis manifest.,"The manifest comparison separates Neurosyphilis from Hepatic encephalopathy by its characteristic tempo, anatomy, and disease-defining test pattern.",true,3,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Neurosyphilis favor the target when they occur in the expected syndrome.,Findings explicitly selected for Hepatic encephalopathy favor the competing diagnosis.,Missing expected features of Neurosyphilis or Hepatic encephalopathy should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Neurosyphilis from Hepatic encephalopathy safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-3E38561B5140,DIS-NEUR-070,DIS-NEUR-156,PRS-006,Neurosyphilis and Hyponatremic encephalopathy share the presentation selected in the explicit Neurosyphilis manifest.,"The manifest comparison separates Neurosyphilis from Hyponatremic encephalopathy by its characteristic tempo, anatomy, and disease-defining test pattern.",false,4,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Neurosyphilis favor the target when they occur in the expected syndrome.,Findings explicitly selected for Hyponatremic encephalopathy favor the competing diagnosis.,Missing expected features of Neurosyphilis or Hyponatremic encephalopathy should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Neurosyphilis from Hyponatremic encephalopathy safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-03C34C111ED1,DIS-NEUR-070,DIS-NEUR-045,PRS-006,Neurosyphilis and Nonconvulsive status epilepticus share the presentation selected in the explicit Neurosyphilis manifest.,"The manifest comparison separates Neurosyphilis from Nonconvulsive status epilepticus by its characteristic tempo, anatomy, and disease-defining test pattern.",false,5,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Neurosyphilis favor the target when they occur in the expected syndrome.,Findings explicitly selected for Nonconvulsive status epilepticus favor the competing diagnosis.,Missing expected features of Neurosyphilis or Nonconvulsive status epilepticus should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Neurosyphilis from Nonconvulsive status epilepticus safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-34878736345C,DIS-NEUR-070,DIS-N-0058,PRS-006,Neurosyphilis and Acute ischemic stroke share the presentation selected in the explicit Neurosyphilis manifest.,"The manifest comparison separates Neurosyphilis from Acute ischemic stroke by its characteristic tempo, anatomy, and disease-defining test pattern.",false,6,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Neurosyphilis favor the target when they occur in the expected syndrome.,Findings explicitly selected for Acute ischemic stroke favor the competing diagnosis.,Missing expected features of Neurosyphilis or Acute ischemic stroke should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Neurosyphilis from Acute ischemic stroke safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-34E3049D8246,DIS-NEUR-070,DIS-NEUR-067,PRS-006,Neurosyphilis and HSV encephalitis share the presentation selected in the explicit Neurosyphilis manifest.,"The manifest comparison separates Neurosyphilis from HSV encephalitis by its characteristic tempo, anatomy, and disease-defining test pattern.",false,7,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Neurosyphilis favor the target when they occur in the expected syndrome.,Findings explicitly selected for HSV encephalitis favor the competing diagnosis.,Missing expected features of Neurosyphilis or HSV encephalitis should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Neurosyphilis from HSV encephalitis safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-CF07DDECEA6A,DIS-NEUR-070,DIS-NEUR-157,PRS-006,Neurosyphilis and Carbon monoxide poisoning share the presentation selected in the explicit Neurosyphilis manifest.,"The manifest comparison separates Neurosyphilis from Carbon monoxide poisoning by its characteristic tempo, anatomy, and disease-defining test pattern.",false,8,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Neurosyphilis favor the target when they occur in the expected syndrome.,Findings explicitly selected for Carbon monoxide poisoning favor the competing diagnosis.,Missing expected features of Neurosyphilis or Carbon monoxide poisoning should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Neurosyphilis from Carbon monoxide poisoning safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-B4FA1E82A257,DIS-NEUR-071,DIS-N-0069,PRS-006,Progressive multifocal leukoencephalopathy and Delirium share the presentation selected in the explicit Progressive multifocal leukoencephalopathy manifest.,"The manifest comparison separates Progressive multifocal leukoencephalopathy from Delirium by its characteristic tempo, anatomy, and disease-defining test pattern.",true,1,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Progressive multifocal leukoencephalopathy favor the target when they occur in the expected syndrome.,Findings explicitly selected for Delirium favor the competing diagnosis.,Missing expected features of Progressive multifocal leukoencephalopathy or Delirium should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Progressive multifocal leukoencephalopathy from Delirium safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-517FD45B9FC5,DIS-NEUR-071,DIS-NEUR-155,PRS-006,Progressive multifocal leukoencephalopathy and Hepatic encephalopathy share the presentation selected in the explicit Progressive multifocal leukoencephalopathy manifest.,"The manifest comparison separates Progressive multifocal leukoencephalopathy from Hepatic encephalopathy by its characteristic tempo, anatomy, and disease-defining test pattern.",true,3,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Progressive multifocal leukoencephalopathy favor the target when they occur in the expected syndrome.,Findings explicitly selected for Hepatic encephalopathy favor the competing diagnosis.,Missing expected features of Progressive multifocal leukoencephalopathy or Hepatic encephalopathy should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Progressive multifocal leukoencephalopathy from Hepatic encephalopathy safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-AFD5C54E46DF,DIS-NEUR-071,DIS-NEUR-156,PRS-006,Progressive multifocal leukoencephalopathy and Hyponatremic encephalopathy share the presentation selected in the explicit Progressive multifocal leukoencephalopathy manifest.,"The manifest comparison separates Progressive multifocal leukoencephalopathy from Hyponatremic encephalopathy by its characteristic tempo, anatomy, and disease-defining test pattern.",false,4,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Progressive multifocal leukoencephalopathy favor the target when they occur in the expected syndrome.,Findings explicitly selected for Hyponatremic encephalopathy favor the competing diagnosis.,Missing expected features of Progressive multifocal leukoencephalopathy or Hyponatremic encephalopathy should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Progressive multifocal leukoencephalopathy from Hyponatremic encephalopathy safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-46AD2EE03B7F,DIS-NEUR-071,DIS-NEUR-045,PRS-006,Progressive multifocal leukoencephalopathy and Nonconvulsive status epilepticus share the presentation selected in the explicit Progressive multifocal leukoencephalopathy manifest.,"The manifest comparison separates Progressive multifocal leukoencephalopathy from Nonconvulsive status epilepticus by its characteristic tempo, anatomy, and disease-defining test pattern.",false,5,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Progressive multifocal leukoencephalopathy favor the target when they occur in the expected syndrome.,Findings explicitly selected for Nonconvulsive status epilepticus favor the competing diagnosis.,Missing expected features of Progressive multifocal leukoencephalopathy or Nonconvulsive status epilepticus should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Progressive multifocal leukoencephalopathy from Nonconvulsive status epilepticus safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-BA6EA2DE6B91,DIS-NEUR-071,DIS-N-0058,PRS-006,Progressive multifocal leukoencephalopathy and Acute ischemic stroke share the presentation selected in the explicit Progressive multifocal leukoencephalopathy manifest.,"The manifest comparison separates Progressive multifocal leukoencephalopathy from Acute ischemic stroke by its characteristic tempo, anatomy, and disease-defining test pattern.",false,6,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Progressive multifocal leukoencephalopathy favor the target when they occur in the expected syndrome.,Findings explicitly selected for Acute ischemic stroke favor the competing diagnosis.,Missing expected features of Progressive multifocal leukoencephalopathy or Acute ischemic stroke should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Progressive multifocal leukoencephalopathy from Acute ischemic stroke safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-17A433CF8943,DIS-NEUR-071,DIS-NEUR-067,PRS-006,Progressive multifocal leukoencephalopathy and HSV encephalitis share the presentation selected in the explicit Progressive multifocal leukoencephalopathy manifest.,"The manifest comparison separates Progressive multifocal leukoencephalopathy from HSV encephalitis by its characteristic tempo, anatomy, and disease-defining test pattern.",false,7,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Progressive multifocal leukoencephalopathy favor the target when they occur in the expected syndrome.,Findings explicitly selected for HSV encephalitis favor the competing diagnosis.,Missing expected features of Progressive multifocal leukoencephalopathy or HSV encephalitis should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Progressive multifocal leukoencephalopathy from HSV encephalitis safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-481220707FF7,DIS-NEUR-071,DIS-NEUR-157,PRS-006,Progressive multifocal leukoencephalopathy and Carbon monoxide poisoning share the presentation selected in the explicit Progressive multifocal leukoencephalopathy manifest.,"The manifest comparison separates Progressive multifocal leukoencephalopathy from Carbon monoxide poisoning by its characteristic tempo, anatomy, and disease-defining test pattern.",false,8,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Progressive multifocal leukoencephalopathy favor the target when they occur in the expected syndrome.,Findings explicitly selected for Carbon monoxide poisoning favor the competing diagnosis.,Missing expected features of Progressive multifocal leukoencephalopathy or Carbon monoxide poisoning should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Progressive multifocal leukoencephalopathy from Carbon monoxide poisoning safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-7578B02BCCE2,DIS-NEUR-076,DIS-N-0069,PRS-006,Acute disseminated encephalomyelitis and Delirium share the presentation selected in the explicit Acute disseminated encephalomyelitis manifest.,"The manifest comparison separates Acute disseminated encephalomyelitis from Delirium by its characteristic tempo, anatomy, and disease-defining test pattern.",true,1,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Acute disseminated encephalomyelitis favor the target when they occur in the expected syndrome.,Findings explicitly selected for Delirium favor the competing diagnosis.,Missing expected features of Acute disseminated encephalomyelitis or Delirium should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Acute disseminated encephalomyelitis from Delirium safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-5DA5F99A9401,DIS-NEUR-076,DIS-NEUR-155,PRS-006,Acute disseminated encephalomyelitis and Hepatic encephalopathy share the presentation selected in the explicit Acute disseminated encephalomyelitis manifest.,"The manifest comparison separates Acute disseminated encephalomyelitis from Hepatic encephalopathy by its characteristic tempo, anatomy, and disease-defining test pattern.",true,3,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Acute disseminated encephalomyelitis favor the target when they occur in the expected syndrome.,Findings explicitly selected for Hepatic encephalopathy favor the competing diagnosis.,Missing expected features of Acute disseminated encephalomyelitis or Hepatic encephalopathy should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Acute disseminated encephalomyelitis from Hepatic encephalopathy safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-EF9325609F54,DIS-NEUR-076,DIS-NEUR-156,PRS-006,Acute disseminated encephalomyelitis and Hyponatremic encephalopathy share the presentation selected in the explicit Acute disseminated encephalomyelitis manifest.,"The manifest comparison separates Acute disseminated encephalomyelitis from Hyponatremic encephalopathy by its characteristic tempo, anatomy, and disease-defining test pattern.",false,4,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Acute disseminated encephalomyelitis favor the target when they occur in the expected syndrome.,Findings explicitly selected for Hyponatremic encephalopathy favor the competing diagnosis.,Missing expected features of Acute disseminated encephalomyelitis or Hyponatremic encephalopathy should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Acute disseminated encephalomyelitis from Hyponatremic encephalopathy safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-759246E0E009,DIS-NEUR-076,DIS-NEUR-045,PRS-006,Acute disseminated encephalomyelitis and Nonconvulsive status epilepticus share the presentation selected in the explicit Acute disseminated encephalomyelitis manifest.,"The manifest comparison separates Acute disseminated encephalomyelitis from Nonconvulsive status epilepticus by its characteristic tempo, anatomy, and disease-defining test pattern.",false,5,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Acute disseminated encephalomyelitis favor the target when they occur in the expected syndrome.,Findings explicitly selected for Nonconvulsive status epilepticus favor the competing diagnosis.,Missing expected features of Acute disseminated encephalomyelitis or Nonconvulsive status epilepticus should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Acute disseminated encephalomyelitis from Nonconvulsive status epilepticus safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-4FCC75963E8B,DIS-NEUR-076,DIS-N-0058,PRS-006,Acute disseminated encephalomyelitis and Acute ischemic stroke share the presentation selected in the explicit Acute disseminated encephalomyelitis manifest.,"The manifest comparison separates Acute disseminated encephalomyelitis from Acute ischemic stroke by its characteristic tempo, anatomy, and disease-defining test pattern.",false,6,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Acute disseminated encephalomyelitis favor the target when they occur in the expected syndrome.,Findings explicitly selected for Acute ischemic stroke favor the competing diagnosis.,Missing expected features of Acute disseminated encephalomyelitis or Acute ischemic stroke should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Acute disseminated encephalomyelitis from Acute ischemic stroke safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-C5428343CDBB,DIS-NEUR-076,DIS-NEUR-067,PRS-006,Acute disseminated encephalomyelitis and HSV encephalitis share the presentation selected in the explicit Acute disseminated encephalomyelitis manifest.,"The manifest comparison separates Acute disseminated encephalomyelitis from HSV encephalitis by its characteristic tempo, anatomy, and disease-defining test pattern.",false,7,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Acute disseminated encephalomyelitis favor the target when they occur in the expected syndrome.,Findings explicitly selected for HSV encephalitis favor the competing diagnosis.,Missing expected features of Acute disseminated encephalomyelitis or HSV encephalitis should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Acute disseminated encephalomyelitis from HSV encephalitis safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-45BCE920E0C9,DIS-NEUR-076,DIS-NEUR-157,PRS-006,Acute disseminated encephalomyelitis and Carbon monoxide poisoning share the presentation selected in the explicit Acute disseminated encephalomyelitis manifest.,"The manifest comparison separates Acute disseminated encephalomyelitis from Carbon monoxide poisoning by its characteristic tempo, anatomy, and disease-defining test pattern.",false,8,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Acute disseminated encephalomyelitis favor the target when they occur in the expected syndrome.,Findings explicitly selected for Carbon monoxide poisoning favor the competing diagnosis.,Missing expected features of Acute disseminated encephalomyelitis or Carbon monoxide poisoning should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Acute disseminated encephalomyelitis from Carbon monoxide poisoning safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-D7F9E0D3F380,DIS-NEUR-081,DIS-N-0069,PRS-006,Autoimmune encephalitis and Delirium share the presentation selected in the explicit Autoimmune encephalitis manifest.,"The manifest comparison separates Autoimmune encephalitis from Delirium by its characteristic tempo, anatomy, and disease-defining test pattern.",true,1,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Autoimmune encephalitis favor the target when they occur in the expected syndrome.,Findings explicitly selected for Delirium favor the competing diagnosis.,Missing expected features of Autoimmune encephalitis or Delirium should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Autoimmune encephalitis from Delirium safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-64A608F84020,DIS-NEUR-081,DIS-NEUR-155,PRS-006,Autoimmune encephalitis and Hepatic encephalopathy share the presentation selected in the explicit Autoimmune encephalitis manifest.,"The manifest comparison separates Autoimmune encephalitis from Hepatic encephalopathy by its characteristic tempo, anatomy, and disease-defining test pattern.",true,3,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Autoimmune encephalitis favor the target when they occur in the expected syndrome.,Findings explicitly selected for Hepatic encephalopathy favor the competing diagnosis.,Missing expected features of Autoimmune encephalitis or Hepatic encephalopathy should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Autoimmune encephalitis from Hepatic encephalopathy safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-3C930BEA8CBC,DIS-NEUR-081,DIS-NEUR-156,PRS-006,Autoimmune encephalitis and Hyponatremic encephalopathy share the presentation selected in the explicit Autoimmune encephalitis manifest.,"The manifest comparison separates Autoimmune encephalitis from Hyponatremic encephalopathy by its characteristic tempo, anatomy, and disease-defining test pattern.",false,4,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Autoimmune encephalitis favor the target when they occur in the expected syndrome.,Findings explicitly selected for Hyponatremic encephalopathy favor the competing diagnosis.,Missing expected features of Autoimmune encephalitis or Hyponatremic encephalopathy should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Autoimmune encephalitis from Hyponatremic encephalopathy safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-37ADF8395BB9,DIS-NEUR-081,DIS-NEUR-045,PRS-006,Autoimmune encephalitis and Nonconvulsive status epilepticus share the presentation selected in the explicit Autoimmune encephalitis manifest.,"The manifest comparison separates Autoimmune encephalitis from Nonconvulsive status epilepticus by its characteristic tempo, anatomy, and disease-defining test pattern.",false,5,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Autoimmune encephalitis favor the target when they occur in the expected syndrome.,Findings explicitly selected for Nonconvulsive status epilepticus favor the competing diagnosis.,Missing expected features of Autoimmune encephalitis or Nonconvulsive status epilepticus should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Autoimmune encephalitis from Nonconvulsive status epilepticus safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-4669C007377A,DIS-NEUR-081,DIS-N-0058,PRS-006,Autoimmune encephalitis and Acute ischemic stroke share the presentation selected in the explicit Autoimmune encephalitis manifest.,"The manifest comparison separates Autoimmune encephalitis from Acute ischemic stroke by its characteristic tempo, anatomy, and disease-defining test pattern.",false,6,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Autoimmune encephalitis favor the target when they occur in the expected syndrome.,Findings explicitly selected for Acute ischemic stroke favor the competing diagnosis.,Missing expected features of Autoimmune encephalitis or Acute ischemic stroke should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Autoimmune encephalitis from Acute ischemic stroke safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
